idx1,idx2,Lat,Lon,Label,Name
51,68,77.82,78.01,13,north_polar
52,68,78.36,77.45,13,north_polar
53,68,78.89,76.83,13,north_polar
54,68,79.43,76.15,13,north_polar
55,68,79.96,75.39,13,north_polar
56,68,80.49,74.55,13,north_polar
57,68,81.02,73.61,13,north_polar
58,68,81.55,72.55,13,north_polar
59,68,82.07,71.35,13,north_polar
60,68,82.59,69.99,13,north_polar
61,68,83.11,68.41,13,north_polar
62,68,83.62,66.58,13,north_polar
63,68,84.12,64.44,13,north_polar
64,68,84.61,61.9,13,north_polar
65,68,85.1,58.85,13,north_polar
66,68,85.56,55.15,13,north_polar
67,68,86.0,50.62,13,north_polar
68,68,86.41,45.0,13,north_polar
69,68,86.78,38.02,13,north_polar
70,68,87.09,29.41,13,north_polar
71,68,87.31,19.06,13,north_polar
72,68,87.44,7.25,13,north_polar
73,68,87.45,-5.19,13,north_polar
74,68,87.34,-17.18,13,north_polar
75,68,87.13,-27.8,13,north_polar
76,68,86.83,-36.7,13,north_polar
77,68,86.48,-43.94,13,north_polar
78,68,86.07,-49.76,13,north_polar
79,68,85.63,-54.46,13,north_polar
80,68,85.17,-58.28,13,north_polar
81,68,84.7,-61.43,13,north_polar
82,68,84.2,-64.05,13,north_polar
83,68,83.7,-66.25,13,north_polar
84,68,83.19,-68.13,13,north_polar
85,68,82.68,-69.74,15,other_land
86,68,82.16,-71.14,15,other_land
87,68,81.64,-72.36,15,other_land
88,68,81.11,-73.44,15,other_land
89,68,80.58,-74.4,15,other_land
90,68,80.05,-75.26,15,other_land
91,68,79.52,-76.02,15,other_land
92,68,78.98,-76.72,15,other_land
93,68,78.45,-77.35,15,other_land
94,68,77.91,-77.92,3,canada_islands
95,68,77.38,-78.44,3,canada_islands
96,68,76.84,-78.93,15,other_land
97,68,76.3,-79.37,15,other_land
98,68,75.77,-79.78,3,canada_islands
99,68,75.23,-80.16,15,other_land
100,68,74.69,-80.51,15,other_land
101,68,74.16,-80.84,3,canada_islands
102,68,73.62,-81.14,3,canada_islands
103,68,73.08,-81.43,15,other_land
104,68,72.55,-81.7,15,other_land
105,68,72.01,-81.95,15,other_land
106,68,71.47,-82.19,15,other_land
107,68,70.94,-82.41,15,other_land
108,68,70.41,-82.63,15,other_land
109,68,69.87,-82.83,3,canada_islands
110,68,69.34,-83.02,15,other_land
111,68,68.81,-83.2,15,other_land
112,68,68.27,-83.37,15,other_land
113,68,67.74,-83.53,15,other_land
114,68,67.21,-83.69,15,other_land
115,68,66.68,-83.83,15,other_land
116,68,66.16,-83.97,3,canada_islands
117,68,65.63,-84.11,3,canada_islands
118,68,65.1,-84.24,15,other_land
119,68,64.58,-84.36,15,other_land
120,68,64.05,-84.48,15,other_land
121,68,63.53,-84.59,15,other_land
122,68,63.0,-84.7,4,hudson_bay
123,68,62.48,-84.81,4,hudson_bay
124,68,61.96,-84.91,4,hudson_bay
125,68,61.44,-85.0,4,hudson_bay
126,68,60.92,-85.1,4,hudson_bay
127,68,60.4,-85.19,4,hudson_bay
128,68,59.89,-85.27,4,hudson_bay
129,68,59.37,-85.36,4,hudson_bay
130,68,58.86,-85.44,4,hudson_bay
131,68,58.34,-85.51,4,hudson_bay
132,68,57.83,-85.59,4,hudson_bay
133,68,57.32,-85.66,4,hudson_bay
134,68,56.81,-85.73,4,hudson_bay
135,68,56.3,-85.8,4,hudson_bay
136,68,55.8,-85.87,4,hudson_bay
137,68,55.29,-85.93,15,other_land
138,68,54.79,-85.99,15,other_land
139,68,54.28,-86.05,15,other_land
140,68,53.78,-86.11,15,other_land
141,68,53.28,-86.17,15,other_land
142,68,52.78,-86.22,15,other_land
143,68,52.28,-86.28,15,other_land
144,68,51.79,-86.33,15,other_land
145,68,51.29,-86.38,15,other_land
1,69,51.73,87.13,15,other_land
2,69,52.23,87.09,15,other_land
3,69,52.73,87.05,15,other_land
4,69,53.23,87.01,15,other_land
5,69,53.73,86.96,15,other_land
6,69,54.23,86.92,15,other_land
7,69,54.73,86.87,15,other_land
8,69,55.24,86.82,15,other_land
9,69,55.74,86.77,15,other_land
10,69,56.25,86.72,15,other_land
11,69,56.76,86.67,15,other_land
12,69,57.27,86.62,15,other_land
13,69,57.78,86.56,15,other_land
14,69,58.29,86.5,15,other_land
15,69,58.81,86.44,15,other_land
16,69,59.32,86.38,15,other_land
17,69,59.84,86.31,15,other_land
18,69,60.36,86.24,15,other_land
19,69,60.87,86.17,15,other_land
20,69,61.39,86.1,15,other_land
21,69,61.91,86.03,15,other_land
22,69,62.44,85.95,15,other_land
23,69,62.96,85.87,15,other_land
24,69,63.48,85.78,15,other_land
25,69,64.01,85.69,15,other_land
26,69,64.53,85.6,15,other_land
27,69,65.06,85.51,15,other_land
28,69,65.59,85.4,15,other_land
29,69,66.12,85.3,15,other_land
30,69,66.65,85.19,15,other_land
31,69,67.18,85.07,15,other_land
32,69,67.71,84.95,15,other_land
33,69,68.24,84.83,15,other_land
34,69,68.77,84.69,15,other_land
35,69,69.31,84.55,15,other_land
36,69,69.84,84.41,15,other_land
37,69,70.38,84.25,15,other_land
38,69,70.91,84.08,15,other_land
39,69,71.45,83.91,15,other_land
40,69,71.99,83.72,15,other_land
41,69,72.53,83.53,15,other_land
42,69,73.06,83.32,15,other_land
43,69,73.6,83.09,15,other_land
44,69,74.14,82.85,10,kara_sea
45,69,74.68,82.6,10,kara_sea
46,69,75.22,82.32,13,north_polar
47,69,75.76,82.03,13,north_polar
48,69,76.3,81.71,13,north_polar
49,69,76.84,81.36,13,north_polar
50,69,77.38,80.98,13,north_polar
51,69,77.93,80.57,13,north_polar
52,69,78.47,80.12,13,north_polar
53,69,79.01,79.63,13,north_polar
54,69,79.55,79.09,13,north_polar
55,69,80.08,78.48,13,north_polar
56,69,80.62,77.81,13,north_polar
57,69,81.16,77.05,13,north_polar
58,69,81.7,76.2,13,north_polar
59,69,82.23,75.22,13,north_polar
60,69,82.76,74.1,13,north_polar
61,69,83.29,72.81,13,north_polar
62,69,83.82,71.29,13,north_polar
63,69,84.34,69.5,13,north_polar
64,69,84.85,67.34,13,north_polar
65,69,85.36,64.71,13,north_polar
66,69,85.85,61.44,13,north_polar
67,69,86.33,57.31,13,north_polar
68,69,86.78,51.98,13,north_polar
69,69,87.19,45.0,13,north_polar
70,69,87.55,35.79,13,north_polar
71,69,87.83,23.84,13,north_polar
72,69,87.99,9.25,13,north_polar
73,69,88.0,-6.63,13,north_polar
74,69,87.87,-21.57,13,north_polar
75,69,87.61,-34.0,13,north_polar
76,69,87.26,-43.64,13,north_polar
77,69,86.85,-50.95,13,north_polar
78,69,86.4,-56.51,13,north_polar
79,69,85.93,-60.82,13,north_polar
80,69,85.44,-64.21,13,north_polar
81,69,84.94,-66.94,13,north_polar
82,69,84.42,-69.17,13,north_polar
83,69,83.9,-71.02,13,north_polar
84,69,83.38,-72.57,13,north_polar
85,69,82.85,-73.9,15,other_land
86,69,82.32,-75.05,15,other_land
87,69,81.79,-76.04,15,other_land
88,69,81.25,-76.91,15,other_land
89,69,80.71,-77.69,15,other_land
90,69,80.17,-78.37,15,other_land
91,69,79.64,-78.99,15,other_land
92,69,79.1,-79.54,15,other_land
93,69,78.56,-80.05,15,other_land
94,69,78.02,-80.5,15,other_land
95,69,77.47,-80.92,15,other_land
96,69,76.93,-81.3,15,other_land
97,69,76.39,-81.65,3,canada_islands
98,69,75.85,-81.98,3,canada_islands
99,69,75.31,-82.28,15,other_land
100,69,74.77,-82.55,15,other_land
101,69,74.23,-82.81,3,canada_islands
102,69,73.69,-83.05,3,canada_islands
103,69,73.15,-83.28,15,other_land
104,69,72.62,-83.49,15,other_land
105,69,72.08,-83.69,15,other_land
106,69,71.54,-83.88,15,other_land
107,69,71.0,-84.06,15,other_land
108,69,70.47,-84.22,15,other_land
109,69,69.93,-84.38,3,canada_islands
110,69,69.4,-84.53,15,other_land
111,69,68.86,-84.67,15,other_land
112,69,68.33,-84.81,15,other_land
113,69,67.8,-84.93,15,other_land
114,69,67.27,-85.06,15,other_land
115,69,66.74,-85.17,15,other_land
116,69,66.21,-85.28,3,canada_islands
117,69,65.68,-85.39,15,other_land
118,69,65.15,-85.49,15,other_land
119,69,64.62,-85.59,15,other_land
120,69,64.1,-85.68,15,other_land
121,69,63.57,-85.77,4,hudson_bay
122,69,63.05,-85.85,4,hudson_bay
123,69,62.52,-85.93,4,hudson_bay
124,69,62.0,-86.01,4,hudson_bay
125,69,61.48,-86.09,4,hudson_bay
126,69,60.96,-86.16,4,hudson_bay
127,69,60.44,-86.23,4,hudson_bay
128,69,59.92,-86.3,4,hudson_bay
129,69,59.41,-86.37,4,hudson_bay
130,69,58.89,-86.43,4,hudson_bay
131,69,58.38,-86.49,4,hudson_bay
132,69,57.87,-86.55,4,hudson_bay
133,69,57.36,-86.61,4,hudson_bay
134,69,56.85,-86.66,4,hudson_bay
135,69,56.34,-86.71,4,hudson_bay
136,69,55.83,-86.77,15,other_land
137,69,55.32,-86.82,15,other_land
138,69,54.82,-86.86,15,other_land
139,69,54.31,-86.91,15,other_land
140,69,53.81,-86.96,15,other_land
141,69,53.31,-87.0,15,other_land
142,69,52.81,-87.04,15,other_land
143,69,52.31,-87.09,15,other_land
144,69,51.82,-87.13,15,other_land
145,69,51.32,-87.17,15,other_land
1,70,51.76,87.93,15,other_land
2,70,52.25,87.9,15,other_land
3,70,52.75,87.87,15,other_land
4,70,53.25,87.84,15,other_land
5,70,53.75,87.81,15,other_land
6,70,54.25,87.78,15,other_land
7,70,54.76,87.74,15,other_land
8,70,55.26,87.71,15,other_land
9,70,55.77,87.67,15,other_land
10,70,56.28,87.64,15,other_land
11,70,56.79,87.6,15,other_land
12,70,57.3,87.56,15,other_land
13,70,57.81,87.52,15,other_land
14,70,58.32,87.48,15,other_land
15,70,58.84,87.43,15,other_land
16,70,59.35,87.39,15,other_land
17,70,59.87,87.34,15,other_land
18,70,60.39,87.29,15,other_land
19,70,60.9,87.24,15,other_land
20,70,61.42,87.19,15,other_land
21,70,61.95,87.13,15,other_land
22,70,62.47,87.08,15,other_land
23,70,62.99,87.02,15,other_land
24,70,63.52,86.96,15,other_land
25,70,64.04,86.89,15,other_land
26,70,64.57,86.83,15,other_land
27,70,65.1,86.76,15,other_land
28,70,65.62,86.68,15,other_land
29,70,66.15,86.61,15,other_land
30,70,66.69,86.53,10,kara_sea
31,70,67.22,86.45,15,other_land
32,70,67.75,86.36,15,other_land
33,70,68.28,86.27,15,other_land
34,70,68.82,86.17,15,other_land
35,70,69.35,86.07,10,kara_sea
36,70,69.89,85.96,15,other_land
37,70,70.42,85.85,15,other_land
38,70,70.96,85.73,15,other_land
39,70,71.5,85.6,15,other_land
40,70,72.04,85.47,15,other_land
41,70,72.58,85.32,15,other_land
42,70,73.12,85.17,15,other_land
43,70,73.66,85.01,15,other_land
44,70,74.2,84.84,10,kara_sea
45,70,74.74,84.65,10,kara_sea
46,70,75.29,84.45,13,north_polar
47,70,75.83,84.23,13,north_polar
48,70,76.37,84.0,13,north_polar
49,70,76.91,83.75,13,north_polar
50,70,77.46,83.47,13,north_polar
51,70,78.0,83.17,13,north_polar
52,70,78.55,82.85,13,north_polar
53,70,79.09,82.49,13,north_polar
54,70,79.64,82.09,13,north_polar
55,70,80.18,81.64,13,north_polar
56,70,80.72,81.15,13,north_polar
57,70,81.27,80.59,13,north_polar
58,70,81.81,79.95,13,north_polar
59,70,82.35,79.23,13,north_polar
60,70,82.89,78.4,13,north_polar
61,70,83.43,77.43,13,north_polar
62,70,83.97,76.28,13,north_polar
63,70,84.51,74.91,13,north_polar
64,70,85.04,73.25,13,north_polar
65,70,85.56,71.19,13,north_polar
66,70,86.08,68.57,13,north_polar
67,70,86.59,65.17,13,north_polar
68,70,87.09,60.59,13,north_polar
69,70,87.55,54.21,13,north_polar
70,70,87.98,45.0,13,north_polar
71,70,88.32,31.5,13,north_polar
72,70,88.53,12.72,13,north_polar
73,70,88.55,-9.16,13,north_polar
74,70,88.37,-28.74,13,north_polar
75,70,88.04,-43.09,13,north_polar
76,70,87.63,-52.91,13,north_polar
77,70,87.17,-59.68,13,north_polar
78,70,86.68,-64.5,13,north_polar
79,70,86.17,-68.07,13,north_polar
80,70,85.65,-70.8,13,north_polar
81,70,85.13,-72.94,13,north_polar
82,70,84.6,-74.66,13,north_polar
83,70,84.06,-76.07,13,north_polar
84,70,83.52,-77.25,13,north_polar
85,70,82.98,-78.25,13,north_polar
86,70,82.44,-79.1,15,other_land
87,70,81.9,-79.84,15,other_land
88,70,81.36,-80.49,15,other_land
89,70,80.81,-81.06,15,other_land
90,70,80.27,-81.56,15,other_land
91,70,79.73,-82.02,15,other_land
92,70,79.18,-82.42,15,other_land
93,70,78.64,-82.79,15,other_land
94,70,78.09,-83.12,15,other_land
95,70,77.55,-83.43,3,canada_islands
96,70,77.01,-83.7,15,other_land
97,70,76.46,-83.96,3,canada_islands
98,70,75.92,-84.2,3,canada_islands
99,70,75.38,-84.41,15,other_land
100,70,74.83,-84.62,15,other_land
101,70,74.29,-84.81,3,canada_islands
102,70,73.75,-84.98,15,other_land
103,70,73.21,-85.15,3,canada_islands
104,70,72.67,-85.3,15,other_land
105,70,72.13,-85.44,15,other_land
106,70,71.59,-85.58,3,canada_islands
107,70,71.05,-85.71,15,other_land
108,70,70.51,-85.83,15,other_land
109,70,69.98,-85.94,3,canada_islands
110,70,69.44,-86.05,3,canada_islands
111,70,68.91,-86.15,3,canada_islands
112,70,68.37,-86.25,3,canada_islands
113,70,67.84,-86.34,3,canada_islands
114,70,67.31,-86.43,15,other_land
115,70,66.77,-86.51,15,other_land
116,70,66.24,-86.59,15,other_land
117,70,65.71,-86.67,15,other_land
118,70,65.18,-86.74,3,canada_islands
119,70,64.66,-86.81,4,hudson_bay
120,70,64.13,-86.88,4,hudson_bay
121,70,63.6,-86.95,15,other_land
122,70,63.08,-87.01,4,hudson_bay
123,70,62.56,-87.07,4,hudson_bay
124,70,62.03,-87.12,4,hudson_bay
125,70,61.51,-87.18,4,hudson_bay
126,70,60.99,-87.23,4,hudson_bay
127,70,60.47,-87.28,4,hudson_bay
128,70,59.95,-87.33,4,hudson_bay
129,70,59.44,-87.38,4,hudson_bay
130,70,58.92,-87.42,4,hudson_bay
131,70,58.41,-87.47,4,hudson_bay
132,70,57.89,-87.51,4,hudson_bay
133,70,57.38,-87.55,4,hudson_bay
134,70,56.87,-87.59,4,hudson_bay
135,70,56.36,-87.63,4,hudson_bay
136,70,55.85,-87.67,15,other_land
137,70,55.35,-87.7,15,other_land
138,70,54.84,-87.74,15,other_land
139,70,54.34,-87.77,15,other_land
140,70,53.83,-87.81,15,other_land
141,70,53.33,-87.84,15,other_land
142,70,52.83,-87.87,15,other_land
143,70,52.34,-87.9,15,other_land
144,70,51.84,-87.93,15,other_land
145,70,51.34,-87.96,15,other_land
1,71,51.77,88.73,15,other_land
2,71,52.27,88.71,15,other_land
3,71,52.77,88.7,15,other_land
4,71,53.27,88.68,15,other_land
5,71,53.77,88.66,15,other_land
6,71,54.27,88.64,15,other_land
7,71,54.77,88.62,15,other_land
8,71,55.28,88.6,15,other_land
9,71,55.79,88.57,15,other_land
10,71,56.29,88.55,15,other_land
11,71,56.8,88.53,15,other_land
12,71,57.31,88.5,15,other_land
13,71,57.83,88.48,15,other_land
14,71,58.34,88.45,15,other_land
15,71,58.85,88.42,15,other_land
16,71,59.37,88.4,15,other_land
17,71,59.89,88.37,15,other_land
18,71,60.4,88.34,15,other_land
19,71,60.92,88.31,15,other_land
20,71,61.44,88.28,15,other_land
21,71,61.97,88.24,15,other_land
22,71,62.49,88.21,15,other_land
23,71,63.01,88.17,10,kara_sea
24,71,63.54,88.13,15,other_land
25,71,64.06,88.09,15,other_land
26,71,64.59,88.05,15,other_land
27,71,65.12,88.01,15,other_land
28,71,65.65,87.97,15,other_land
29,71,66.18,87.92,15,other_land
30,71,66.71,87.87,15,other_land
31,71,67.24,87.82,15,other_land
32,71,67.78,87.77,15,other_land
33,71,68.31,87.71,15,other_land
34,71,68.85,87.65,15,other_land
35,71,69.38,87.59,15,other_land
36,71,69.92,87.52,15,other_land
37,71,70.46,87.45,15,other_land
38,71,70.99,87.38,15,other_land
39,71,71.53,87.3,15,other_land
40,71,72.07,87.22,15,other_land
41,71,72.61,87.13,15,other_land
42,71,73.16,87.04,15,other_land
43,71,73.7,86.94,15,other_land
44,71,74.24,86.83,15,other_land
45,71,74.78,86.71,10,kara_sea
46,71,75.33,86.59,13,north_polar
47,71,75.87,86.46,13,north_polar
48,71,76.42,86.31,13,north_polar
49,71,76.96,86.16,13,north_polar
50,71,77.51,85.99,13,north_polar
51,71,78.06,85.8,13,north_polar
52,71,78.6,85.6,13,north_polar
53,71,79.15,85.38,13,north_polar
54,71,79.7,85.13,13,north_polar
55,71,80.24,84.85,13,north_polar
56,71,80.79,84.55,13,north_polar
57,71,81.34,84.2,13,north_polar
58,71,81.89,83.8,13,north_polar
59,71,82.44,83.35,13,north_polar
60,71,82.98,82.83,13,north_polar
61,71,83.53,82.22,13,north_polar
62,71,84.08,81.49,13,north_polar
63,71,84.62,80.62,13,north_polar
64,71,85.17,79.55,13,north_polar
65,71,85.71,78.21,13,north_polar
66,71,86.25,76.48,13,north_polar
67,71,86.79,74.17,13,north_polar
68,71,87.31,70.94,13,north_polar
69,71,87.83,66.16,13,north_polar
70,71,88.32,58.5,13,north_polar
71,71,88.76,45.0,13,north_polar
72,71,89.07,20.22,13,north_polar
73,71,89.09,-14.74,13,north_polar
74,71,88.82,-41.82,13,north_polar
75,71,88.4,-56.77,13,north_polar
76,71,87.91,-65.14,13,north_polar
77,71,87.4,-70.28,13,north_polar
78,71,86.88,-73.71,13,north_polar
79,71,86.34,-76.14,13,north_polar
80,71,85.8,-77.95,13,north_polar
81,71,85.26,-79.35,13,north_polar
82,71,84.71,-80.46,13,north_polar
83,71,84.17,-81.36,13,north_polar
84,71,83.62,-82.1,13,north_polar
85,71,83.08,-82.73,13,north_polar
86,71,82.53,-83.27,13,north_polar
87,71,81.98,-83.73,15,other_land
88,71,81.43,-84.14,15,other_land
89,71,80.88,-84.49,15,other_land
90,71,80.34,-84.81,13,north_polar
91,71,79.79,-85.09,15,other_land
92,71,79.24,-85.34,15,other_land
93,71,78.69,-85.57,15,other_land
94,71,78.15,-85.77,15,other_land
95,71,77.6,-85.96,15,other_land
96,71,77.05,-86.13,15,other_land
97,71,76.51,-86.29,3,canada_islands
98,71,75.96,-86.44,3,canada_islands
99,71,75.42,-86.57,15,other_land
100,71,74.87,-86.69,15,other_land
101,71,74.33,-86.81,3,canada_islands
102,71,73.79,-86.92,15,other_land
103,71,73.25,-87.02,15,other_land
104,71,72.7,-87.11,15,other_land
105,71,72.16,-87.2,15,other_land
106,71,71.62,-87.29,15,other_land
107,71,71.08,-87.37,15,other_land
108,71,70.55,-87.44,15,other_land
109,71,70.01,-87.51,3,canada_islands
110,71,69.47,-87.58,3,canada_islands
111,71,68.94,-87.64,3,canada_islands
112,71,68.4,-87.7,3,canada_islands
113,71,67.87,-87.76,3,canada_islands
114,71,67.33,-87.81,15,other_land
115,71,66.8,-87.86,15,other_land
116,71,66.27,-87.91,15,other_land
117,71,65.74,-87.96,15,other_land
118,71,65.21,-88.0,15,other_land
119,71,64.68,-88.05,15,other_land
120,71,64.15,-88.09,4,hudson_bay
121,71,63.63,-88.13,4,hudson_bay
122,71,63.1,-88.16,4,hudson_bay
123,71,62.58,-88.2,4,hudson_bay
124,71,62.05,-88.24,4,hudson_bay
125,71,61.53,-88.27,4,hudson_bay
126,71,61.01,-88.3,4,hudson_bay
127,71,60.49,-88.33,4,hudson_bay
128,71,59.97,-88.36,4,hudson_bay
129,71,59.46,-88.39,4,hudson_bay
130,71,58.94,-88.42,4,hudson_bay
131,71,58.43,-88.45,4,hudson_bay
132,71,57.91,-88.47,4,hudson_bay
133,71,57.4,-88.5,4,hudson_bay
134,71,56.89,-88.52,4,hudson_bay
135,71,56.38,-88.55,15,other_land
136,71,55.87,-88.57,15,other_land
137,71,55.36,-88.59,15,other_land
138,71,54.86,-88.61,15,other_land
139,71,54.35,-88.63,15,other_land
140,71,53.85,-88.65,15,other_land
141,71,53.35,-88.67,15,other_land
142,71,52.85,-88.69,15,other_land
143,71,52.35,-88.71,15,other_land
144,71,51.85,-88.73,15,other_land
145,71,51.36,-88.75,15,other_land
1,72,51.78,89.53,15,other_land
2,72,52.27,89.53,15,other_land
3,72,52.77,89.52,15,other_land
4,72,53.27,89.51,15,other_land
5,72,53.77,89.51,15,other_land
6,72,54.28,89.5,15,other_land
7,72,54.78,89.49,15,other_land
8,72,55.29,89.48,15,other_land
9,72,55.79,89.47,15,other_land
10,72,56.3,89.47,15,other_land
11,72,56.81,89.46,15,other_land
12,72,57.32,89.45,15,other_land
13,72,57.84,89.44,15,other_land
14,72,58.35,89.43,15,other_land
15,72,58.86,89.42,15,other_land
16,72,59.38,89.41,15,other_land
17,72,59.9,89.4,15,other_land
18,72,60.42,89.39,15,other_land
19,72,60.93,89.38,15,other_land
20,72,61.46,89.36,15,other_land
21,72,61.98,89.35,15,other_land
22,72,62.5,89.34,15,other_land
23,72,63.03,89.33,15,other_land
24,72,63.55,89.31,15,other_land
25,72,64.08,89.3,15,other_land
26,72,64.6,89.28,15,other_land
27,72,65.13,89.27,15,other_land
28,72,65.66,89.25,15,other_land
29,72,66.19,89.23,15,other_land
30,72,66.72,89.22,15,other_land
31,72,67.26,89.2,15,other_land
32,72,67.79,89.18,15,other_land
33,72,68.33,89.16,15,other_land
34,72,68.86,89.13,15,other_land
35,72,69.4,89.11,15,other_land
36,72,69.93,89.09,15,other_land
37,72,70.47,89.06,15,other_land
38,72,71.01,89.03,15,other_land
39,72,71.55,89.0,15,other_land
40,72,72.09,88.97,15,other_land
41,72,72.63,88.94,15,other_land
42,72,73.17,88.91,15,other_land
43,72,73.72,88.87,15,other_land
44,72,74.26,88.83,15,other_land
45,72,74.81,88.79,15,other_land
46,72,75.35,88.74,13,north_polar
47,72,75.9,88.69,13,north_polar
48,72,76.44,88.64,13,north_polar
49,72,76.99,88.58,13,north_polar
50,72,77.54,88.52,13,north_polar
51,72,78.08,88.45,13,north_polar
52,72,78.63,88.38,13,north_polar
53,72,79.18,88.29,13,north_polar
54,72,79.73,88.2,13,north_polar
55,72,80.28,88.1,13,north_polar
56,72,80.83,87.99,13,north_polar
57,72,81.38,87.86,13,north_polar
58,72,81.93,87.71,13,north_polar
59,72,82.48,87.54,13,north_polar
60,72,83.03,87.35,13,north_polar
61,72,83.58,87.12,13,north_polar
62,72,84.13,86.85,13,north_polar
63,72,84.69,86.52,13,north_polar
64,72,85.24,86.11,13,north_polar
65,72,85.79,85.6,13,north_polar
66,72,86.34,84.94,13,north_polar
67,72,86.89,84.04,13,north_polar
68,72,87.44,82.75,13,north_polar
69,72,87.99,80.75,13,north_polar
70,72,88.53,77.28,13,north_polar
71,72,89.07,69.78,13,north_polar
72,72,89.54,45.0,13,north_polar
73,72,89.6,-35.54,13,north_polar
74,72,89.15,-67.62,13,north_polar
75,72,88.62,-76.43,13,north_polar
76,72,88.08,-80.31,13,north_polar
77,72,87.53,-82.48,13,north_polar
78,72,86.98,-83.85,13,north_polar
79,72,86.43,-84.81,13,north_polar
80,72,85.88,-85.5,13,north_polar
81,72,85.33,-86.04,13,north_polar
82,72,84.78,-86.46,13,north_polar
83,72,84.23,-86.79,13,north_polar
84,72,83.67,-87.08,13,north_polar
85,72,83.12,-87.31,13,north_polar
86,72,82.57,-87.51,13,north_polar
87,72,82.02,-87.68,15,other_land
88,72,81.47,-87.83,15,other_land
89,72,80.92,-87.96,15,other_land
90,72,80.37,-88.08,15,other_land
91,72,79.82,-88.19,15,other_land
92,72,79.27,-88.28,15,other_land
93,72,78.72,-88.36,15,other_land
94,72,78.17,-88.44,3,canada_islands
95,72,77.63,-88.51,3,canada_islands
96,72,77.08,-88.57,15,other_land
97,72,76.53,-88.63,3,canada_islands
98,72,75.99,-88.69,3,canada_islands
99,72,75.44,-88.73,15,other_land
100,72,74.9,-88.78,15,other_land
101,72,74.35,-88.82,3,canada_islands
102,72,73.81,-88.86,3,canada_islands
103,72,73.27,-88.9,15,other_land
104,72,72.72,-88.94,15,other_land
105,72,72.18,-88.97,15,other_land
106,72,71.64,-89.0,15,other_land
107,72,71.1,-89.03,3,canada_islands
108,72,70.56,-89.06,3,canada_islands
109,72,70.02,-89.08,3,canada_islands
110,72,69.49,-89.11,3,canada_islands
111,72,68.95,-89.13,15,other_land
112,72,68.41,-89.15,15,other_land
113,72,67.88,-89.17,15,other_land
114,72,67.35,-89.19,15,other_land
115,72,66.81,-89.21,15,other_land
116,72,66.28,-89.23,15,other_land
117,72,65.75,-89.25,3,canada_islands
118,72,65.22,-89.26,15,other_land
119,72,64.69,-89.28,15,other_land
120,72,64.16,-89.3,15,other_land
121,72,63.64,-89.31,4,hudson_bay
122,72,63.11,-89.32,4,hudson_bay
123,72,62.59,-89.34,4,hudson_bay
124,72,62.06,-89.35,4,hudson_bay
125,72,61.54,-89.36,4,hudson_bay
126,72,61.02,-89.37,4,hudson_bay
127,72,60.5,-89.39,4,hudson_bay
128,72,59.98,-89.4,4,hudson_bay
129,72,59.47,-89.41,4,hudson_bay
130,72,58.95,-89.42,4,hudson_bay
131,72,58.43,-89.43,4,hudson_bay
132,72,57.92,-89.44,4,hudson_bay
133,72,57.41,-89.45,4,hudson_bay
134,72,56.9,-89.46,15,other_land
135,72,56.39,-89.46,15,other_land
136,72,55.88,-89.47,15,other_land
137,72,55.37,-89.48,15,other_land
138,72,54.87,-89.49,15,other_land
139,72,54.36,-89.5,15,other_land
140,72,53.86,-89.5,15,other_land
141,72,53.36,-89.51,15,other_land
142,72,52.86,-89.52,15,other_land
143,72,52.36,-89.53,15,other_land
144,72,51.86,-89.53,15,other_land
145,72,51.36,-89.54,15,other_land
1,73,51.78,90.33,15,other_land
2,73,52.28,90.34,15,other_land
3,73,52.77,90.34,15,other_land
4,73,53.27,90.35,15,other_land
5,73,53.78,90.35,15,other_land
6,73,54.28,90.36,15,other_land
7,73,54.78,90.36,15,other_land
8,73,55.29,90.37,15,other_land
9,73,55.8,90.38,15,other_land
10,73,56.3,90.38,15,other_land
11,73,56.81,90.39,15,other_land
12,73,57.32,90.39,15,other_land
13,73,57.84,90.4,15,other_land
14,73,58.35,90.41,15,other_land
15,73,58.86,90.41,15,other_land
16,73,59.38,90.42,15,other_land
17,73,59.9,90.43,15,other_land
18,73,60.42,90.44,15,other_land
19,73,60.94,90.45,15,other_land
20,73,61.46,90.45,15,other_land
21,73,61.98,90.46,15,other_land
22,73,62.5,90.47,15,other_land
23,73,63.03,90.48,15,other_land
24,73,63.55,90.49,15,other_land
25,73,64.08,90.5,15,other_land
26,73,64.61,90.51,15,other_land
27,73,65.13,90.52,15,other_land
28,73,65.66,90.54,15,other_land
29,73,66.19,90.55,15,other_land
30,73,66.73,90.56,15,other_land
31,73,67.26,90.57,15,other_land
32,73,67.79,90.59,15,other_land
33,73,68.33,90.6,14,other_sea
34,73,68.86,90.62,15,other_land
35,73,69.4,90.64,15,other_land
36,73,69.94,90.65,15,other_land
37,73,70.47,90.67,15,other_land
38,73,71.01,90.69,15,other_land
39,73,71.55,90.71,15,other_land
40,73,72.09,90.73,15,other_land
41,73,72.63,90.76,15,other_land
42,73,73.18,90.78,15,other_land
43,73,73.72,90.81,15,other_land
44,73,74.26,90.84,15,other_land
45,73,74.81,90.87,15,other_land
46,73,75.35,90.9,15,other_land
47,73,75.9,90.93,13,north_polar
48,73,76.44,90.97,13,north_polar
49,73,76.99,91.01,13,north_polar
50,73,77.54,91.06,13,north_polar
51,73,78.08,91.11,13,north_polar
